alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.464,0.5728669492566283,69.25039688413463,3.095551512565484e-06,4.71821000147708e-06,1.6226584889115954e-06,6.4496230540533155,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.465,0.5745823816411132,69.39536796095001,3.0269692707995852e-06,4.613089592199784e-06,1.5861203214001988e-06,6.471162401653656,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.466,0.5763010234425935,69.54071222763682,2.9592978737993738e-06,4.5093835012362576e-06,1.5500856274368838e-06,6.492936481027633,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.467,0.5780228866926347,69.68643122753612,2.8925342852343825e-06,4.4070865896337815e-06,1.514552304399399e-06,6.514949875868509,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.468,0.5797479834905837,69.83252651311187,2.8266754208188002e-06,4.306193647284996e-06,1.4795182264661957e-06,6.537207299934615,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.46900000000000003,0.5814763260040828,69.97899964589224,2.7617181478630915e-06,4.206699392293458e-06,1.4449812444303667e-06,6.55971360188081,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47000000000000003,0.583207926469582,70.12585219653874,2.697659284757737e-06,4.1085984702359195e-06,1.4109391854781824e-06,6.582473770335325,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47100000000000003,0.5849427971928601,70.27308574491413,2.6344956004519735e-06,4.011885453417614e-06,1.3773898529656402e-06,6.605492939214022,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47200000000000003,0.5866809505495487,70.42070188015482,2.572223813925224e-06,3.9165548401171374e-06,1.3443310261919136e-06,6.62877639328573,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47300000000000003,0.5884223989856627,70.56870220073907,2.510840593654632e-06,3.822601053826073e-06,1.3117604601714412e-06,6.6523295740020485,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47400000000000003,0.5901671550181338,70.7170883145597,2.4503425570751104e-06,3.730018442477931e-06,1.2796758854028208e-06,6.676158085607577,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47500000000000003,0.5919152312353522,70.86586183899556,2.390726270034189e-06,3.6388012776698706e-06,1.2480750076356817e-06,6.700267701546182,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47600000000000003,0.5936666402977089,71.01502440098612,2.3319882462398e-06,3.548943753874408e-06,1.2169555076346081e-06,6.724664371180948,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47700000000000004,0.595421394938149,71.1645776371008,2.2741249467042944e-06,3.4604399876461094e-06,1.186315040941815e-06,6.749354226845043,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47800000000000004,0.597179507962724,71.31452319361783,2.2171327791787594e-06,3.3732840168142553e-06,1.1561512376354959e-06,6.774343591245323,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.47900000000000004,0.5989409922511556,71.46486272659226,2.161008097585503e-06,3.2874697996734853e-06,1.1264617020879825e-06,6.799638985236488,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.48,0.6007058607573984,71.61559790194202,2.105747201437531e-06,3.2029912141553655e-06,1.0972440127178344e-06,6.825247135993087,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.481,0.6024741265102154,71.76673039551291,2.0513463352598996e-06,3.1198420570036314e-06,1.0684957217437318e-06,6.851174985596612,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.482,0.6042458026137517,71.91826189316131,1.9978016879980374e-06,3.038016042930341e-06,1.0402143549323037e-06,6.877429700070221,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.483,0.606020902248119,72.07019409083318,1.945109392421202e-06,2.95750680376541e-06,1.0123974113442082e-06,6.904018678885169,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.484,0.6077994386699835,72.22252869463736,1.8932655245215663e-06,2.8783078876003464e-06,9.850423630787801e-07,6.930949564967653,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.485,0.6095814252131598,72.3752674209293,1.8422661029030311e-06,2.800412757917089e-06,9.581466550140577e-07,6.9582302552414275,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.486,0.611366875289211,72.52841199638851,1.7921070881656564e-06,2.723814792711066e-06,9.317077045454095e-07,6.985868911736838,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.487,0.6131558023880537,72.68196415810118,1.7427843822817115e-06,2.6485072836022845e-06,9.05722901320573e-07,7.013873973305157,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.488,0.6149482200785703,72.8359256536374,1.6942938279666098e-06,2.5744834349395234e-06,8.801896069729135e-07,7.0422541679758766,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.489,0.6167441420092262,72.99029824113984,1.6466312080393334e-06,2.5017363628893457e-06,8.551051548500123e-07,7.0710185260025,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.49,0.6185435819086932,73.14508368940176,1.5997922447793444e-06,2.430259094520664e-06,8.304668497413195e-07,7.100176393638385,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.491,0.6203465535864794,73.30028377795125,1.5537725992743737e-06,2.3600445668762932e-06,8.062719676019195e-07,7.129737447695286,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.492,0.6221530709335651,73.45590029714005,1.5085678707597631e-06,2.2910856260325368e-06,7.825177552727737e-07,7.159711710937457,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.493,0.6239631479230447,73.61193504833412,1.464173595921452e-06,2.223375026104253e-06,7.592014301828009e-07,7.19010956838944,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.494,0.6257767986107756,73.76838984344867,1.4205852483798035e-06,2.1569054285266756e-06,7.363201801468721e-07,7.220941784460021,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.495,0.6275940371360327,73.9252665061434,1.377798237689083e-06,2.0916694005994844e-06,7.138711629104014e-07,7.25221952143715,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.496,0.6294148777221701,74.08256687094749,1.3358079089268132e-06,2.0276594149315288e-06,6.918515060047156e-07,7.283954358642127,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.497,0.6312393346772885,74.24029278318501,1.2946095420300379e-06,1.964867848500339e-06,6.70258306470301e-07,7.316158312919115,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.498,0.6330674223949109,74.39844610038087,1.2541983507370798e-06,1.903286981111423e-06,6.490886303743431e-07,7.348843860709728,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.499,0.6348991553546626,74.55702869092845,1.214569482256865e-06,1.8429089949675998e-06,6.283395127107347e-07,7.382023960881933,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.5,0.6367345481229602,74.71604243489195,1.175718016355512e-06,1.7837259733510577e-06,6.080079569955458e-07,7.415712079475082,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.501,0.6385736153537064,74.87548922396472,1.1376389646623404e-06,1.7257298996409246e-06,5.880909349785842e-07,7.449922215822482,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.502,0.6404163717889922,75.03537096157368,1.1003272699288385e-06,1.6689126562601687e-06,5.685853863313301e-07,7.484668930386054,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
