alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.442,0.7040090058028435,83.58452621614971,7.830487563918321e-08,1.1797694242707645e-07,3.967206678789324e-08,9.090771769720204,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.443,0.706173566540737,83.75206497717,7.223086158881105e-08,1.0881262592310556e-07,3.6581764334294503e-08,9.183269851553238,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.444,0.7083420168777349,83.92002524110501,6.647040096635453e-08,1.0012278607205867e-07,3.365238510570415e-08,9.279280890937734,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.445,0.7105143708178062,84.08840871113823,6.101615835706264e-08,9.189620732393764e-08,3.0880048966875005e-08,9.379047397104662,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.446,0.7126906424406843,84.25721709994374,5.586072172858152e-08,8.412156386970914e-08,2.826084214112762e-08,9.48283653823148,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.447,0.714870845902417,84.42645212977722,5.099660169963311e-08,7.678741861516026e-08,2.579081691552715e-08,9.590943502115113,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.448,0.7170549954359156,84.59611553303448,4.641623078921642e-08,6.988222212632497e-08,2.3465991337108552e-08,9.703695438917538,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.449,0.7192431053515168,84.76620905179158,4.21119626883142e-08,6.339431160979094e-08,2.1282348921476737e-08,9.821456108553622,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.45,0.7214351900375406,84.93673443814771,3.807607149995899e-08,5.731190984624973e-08,1.9235838346290742e-08,9.944631388879055,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.451,0.7236312639608622,85.1076934542527,3.430075098096434e-08,5.162312412752721e-08,1.732237314656287e-08,10.073675839778854,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.452,0.725831341667481,85.27908787238277,3.077811377433347e-08,4.6315945180535664e-08,1.5537831406202193e-08,10.209100572727934,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.453,0.7280354377831028,85.45091947500958,2.7500190633794476e-08,4.137824608034607e-08,1.3878055446551595e-08,10.351482745909204,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.454,0.7302435670137183,85.62319005487947,2.44589296400207e-08,3.679778115172723e-08,1.2338851511706528e-08,10.501477099550007,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.455,0.7324557441461973,85.79590141508831,2.164619540875006e-08,3.256218485948689e-08,1.091598945073683e-08,10.659830073692405,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
